OL,MOF_name,%MGS
[O]C(=O)c1c(nc([nH]1)C)C(=O)[O],DIMKIV,7.7767777
O=C([O])c1c([nH]nc1)c1ccccc1,NARTIL,23.211985
[O]C(=O)[C]1C=NN=C1,CUDQAV,97.77202
[O]C(=O)C1=C(N=N[C]1C)C,ZECKOJ,35.06747
[O]C(=O)[C]1C(=NN=C1C)C,ZIJVOF01,19.92421
O=C([O])c1cnn(c2ccccc2)c1N,YOZKOP,16.247332
[O]C(=O)c1c([N][N]c2ccccc2C(=O)[O])cccc1,TODVOZ,18.487232
O=C([O])c1c([N][N]c2ccccc2C(=O)[O])cccc1,SIRZUQ,18.540636
O=C([O])c1c(N(=O)=O)cc(cc1)c1cc(cc(c1)C(=O)[O])C(=O)[O],DALSUH,26.992802
O=C([O])c1c(Oc2cc(cc(c2)C(=O)[O])C(=O)[O])cccc1C(=O)[O],EJOQOL,26.691437
[O]C(=O)c1c(=O)c2cnc(N3CC[N]CC3)nc2n(c1)CC,QARTAG,50.441875
[O]C(=O)c1c(O)c2c(O)cc3cc(C(=O)[O])c(O)c4c3c2c(cc4)c1O,acscombsci.5b00188,93.03182
[O]C(=O)c1c(O)c(c2c(c1)cccc2)Cc1c2c(cccc2)cc(c1O)C(=O)[O],GOTNEK,40.17844
O=C([O])c1c(O)c(c2c(c1)cccc2)Cc1c2ccccc2cc(c1O)C(=O)[O],GOTNEK,40.337337
O=C([O])c1c(O)c(Cc2c(O)c(C(=O)[O])cc3c2cccc3)c2c(c1)cccc2,JORSEQ,40.17848
O=C([O])c1c(O)c(Cc2c(O)c(C(=O)[O])cc3c2cccc3)c2c(cccc2)c1,FUSQUH,40.17851
O=C([O])c1c(O)ccc(c1)c1cc(cc(c1)c1ccc([O])c(c1)C(=O)[O])c1ccc(O)c(c1)C(=O)[O],HUDWUA,77.09977
[O]C(=O)c1c([O])ccc(c1)c1ccc([O])c(C(=O)[O])c1,MALROJ,20.654205
O=C([O])c1c(O)cc(c(c1)O)C(=O)[O],YAZYEF,-4.7562547
[O]C(=O)c1c(OC)cccc1OC,LODBAJ,5.167496
[O]C(=O)c1c(O)ccc(/N=N/c2ccc(c(C(=O)[O])c2)O)c1,HAPNOE,21.57752
[O]C(=O)c1c(O)ccc([N][N]c2ccc(O)c(c2)C(=O)[O])c1,WODVOB,9.27362
O=C([O])c1c([O])ccc(/N=N/c2ccc([O])c(C(=O)[O])c2)c1,YAVWAW,22.692854
O=C([O])c1c([O])ccc([N][N]c2ccc([O])c(C(=O)[O])c2)c1,YAVVID,19.605574
O=C([O])c1c([O])ccc([N][N]c2cc(C(=O)[O])c([O])cc2)c1,YAVTUN,16.69144
O=C([O])c1c(O)ccc([N][N]c2cc(C(=O)[O])c(O)cc2)c1,YAVVOJ,16.076637
[O]C(=O)c1c(O)cc(c(O)c1)C(=O)[O],ETEJOD,-4.3706613
O=C([O])c1c(O)cc(c(O)c1)C(=O)[O],ETEKAQ,-4.7562523
O=C([O])c1c(O)cc(C(=O)[O])c(O)c1,WALMOO,-5.1754622
[O]C(=O)c1c(O)c(O)c(c2nnc(nn2)c2ccc(C(=O)[O])c(O)c2)cc1O,acscombsci.5b00188,93.840454
[O]C(=O)c1c(O)c(O)c(c(O)c1O)C(=O)[O],DAFJOM,6.4752603
O=C([O])c1c(O)c(O)c(c(O)c1O)C(=O)[O],DAFYAN,6.4612246
[O]C(=O)c1c(O)c(O)c(C(=O)[O])c(O)c1O,DAFYUH,6.4612336
O=C([O])c1c(O)c(O)c(C(=O)[O])c(O)c1O,YUFLIW,6.475255
[O]C(=O)[C]1C(=O)N=CC=C1,ISUGOT,52.69493
O=C([O])[C]1C(=O)N=CC=C1,ISUGIN,57.99567
[O]C(=O)c1nccc(c1)c1cc(ncc1)C(=O)[O],ZEZPEB,33.94772
O=C([O])c1nccc(c1)c1cc(ncc1)C(=O)[O],QATHOK,34.687958
O=C([O])c1nc(cc(c1)c1cc(nc(c1)C(=O)[O])C(=O)[O])C(=O)[O],COYTUG,32.31918
[O]C(=O)c1nc(ccc1)C(=O)[O],DUYRAR,9.753806
[O]C(=O)c1ncc(cc1)C(=O)[O],IGINIX,56.1678
O=C([O])c1nc(ccc1)C(=O)[O],BUWMEN,7.32617
O=C([O])c1ncc(cc1)C(=O)[O],KIYQOA,56.190357
[O]C(=O)c1ncccc1C(=O)[O],BONNIC,9.059708
O=C([O])c1ncccc1C(=O)[O],JOJLOK,9.132339
[O]C(=O)c1ncc(cc1C(=O)[O])CC,WECFAN,8.869471
O=C([O])c1ncc(cc1C(=O)[O])CC,GIRDUI,8.021202
[O]C(=O)c1nc(cc(c1)C(=O)O)C(=O)[O],ZIMJOW,17.67313
O=C([O])c1nc(cc(c1)C(=O)[O])C(=O)[O],UMUTOM,17.367218
[O]C(=O)c1nc(c(cc1C(=O)[O])C(=O)[O])C(=O)[O],QOKKAE,14.675343
[O]C(=O)c1ncc(C(=O)[O])cc1,GUXSEY,56.19037
[O]C(=O)c1ncc(C(=O)[O])nc1,JOJMEB,57.65612
[O]C(=O)c1nc(c(C(=O)[O])nc1C(=O)[O])C(=O)[O],MUFYAP,15.752111
[O]C(=O)c1nccnc1,CEHWIX,51.789646
O=C([O])c1nccnc1,DEYNIG,51.789654
[O]C(=O)c1ncc(nc1)C(=O)[O],DAXKIY,57.65612
O=C([O])c1ncc(nc1)C(=O)[O],MOMJIJ,57.694263
[O]C(=O)c1nccnc1C(=O)[O],BUWGEG,7.9262767
[O]C(=O)c1nc(C(=O)[O])ccc1,TUYHOL,7.326173
O=C([O])c1nc(C(=O)[O])ccc1,BUWMAJ,5.282972
[O]C(=O)c1nc(C(=O)[O])cc(c1)c1cc(nc(C(=O)O)c1)C(=O)[O],COYTEQ,32.232334
O=C([O])c1nc(C(=O)[O])cc(c1)c1cc(nc(C(=O)[O])c1)C(=O)[O],KOFVOS,31.791723
O=C([O])c1nc(C(=O)[O])cc(c1)c1cc(nc(C(=O)[O])c1)C(=O)O,COYTIU,31.956299
[O]C(=O)c1nc(C(=O)[O])cc(c2cc(nc(C(=O)[O])c2)C(=O)[O])c1,COYTUG,32.31953
O=C([O])c1nc(C(=O)[O])cc(c2cc(nc(C(=O)[O])c2)C(=O)[O])c1,COYVAO01,32.757195
[O]C(=O)c1nc(C(=O)[O])c(nc1C(=O)[O])C(=O)[O],BUBWOM,14.478597
O=C([O])[C]1N=CN=C1,JUQVAU,98.69054
[O]C(=O)C1=NC=N[C]1C(=O)O,GIDKOU,-0.52842873
[O]C(=O)[C]1N=CN=C1C(=O)[O],UDANEV,2.1077325
[O]C(=O)C1=NC(=N[C]1C(=O)[O])C,ZOXTOX,4.757352
O=C(O)[C]1N=C(N=C1C(=O)[O])c1ccc2c(c1)cccc2,NIFTIH,60.43245
O=C(O)[C]1N=C(N=C1C(=O)[O])c1ccc(cc1)C,OFEHAK,4.1390367
O=C([O])[C]1N=C(N=C1C(=O)O)c1ccc(OC)cc1,ZURLAB,0.88520175
OC(=O)C1=NC(=N[C]1C(=O)[O])c1ccncc1,HOFSUS,7.6050043
[O]C(=O)[C]1N=C(N=C1C(=O)[O])CC,VAHJIA,3.3203797
O=C([O])[C]1N=C(N=C1C(=O)[O])Cn1ncnc1,DAWWIJ,6.7062535
[O]C(=O)c1nc[nH]c1C(=O)[O],QAVYUJ,1.0139612
O=C([O])c1nc([nH]c1C(=O)[O])c1ccccc1,OKILIE,19.787626
[O]C(=O)c1nc([nH]c1C(=O)[O])c1ccncc1,PUPXII01,24.115429
O=C([O])c1nc([nH]c1C(=O)[O])c1ccncc1,PUPXII,23.761663
[O]C(=O)c1nc([nH]c1C(=O)[O])c1ncccc1,NARNAY,24.019964
O=C([O])c1nc([nH]c1C(=O)[O])c1ncccc1,NARMUR,23.903536
O=C([O])c1nc([nH]c1C(=O)[O])CCC,DATHAJ,8.624105
O=C([O])C1=NC(=O)N=C([CH]1)C(=O)[O],LIFQIC,-0.23158161
[O]C(=O)c1[nH]c(nc1C(=O)[O])C,ZOXTEN,7.5170774
O=C([O])c1[nH]c(nc1C(=O)[O])c1ccncc1,FUFREE,23.761604
O=C([O])c1nn(Cc2ccc(cc2)Cn2c(cc(C(=O)[O])n2)C(=O)[O])c(c1)C(=O)[O],CUBHOY,35.760635
[O]C(=O)C1=NN=C([CH]1)C(=O)[O],MUFJED,100.142975
O=C([O])C1=NN=C([CH]1)C(=O)[O],JODGEP,99.587006
O=C([O])[C]1N=NN=C1C(=O)[O],YAGJOI,-1.4607702
[O]C(=O)C1=NN=N[N]1,ADABUE,111.03917
O=C([O])C1=NN=N[N]1,UMELUU,111.10741
[O]C(=O)c1oc(cc1)C(=O)[O],KEFWAV,43.139805
O=C([O])c1oc(cc1)C(=O)[O],DASTEY01,43.139835
[O]C(=O)c1oc(C(=O)[O])cc1,SUQHUJ,44.619762
O=C([O])c1oc(C(=O)[O])cc1,XOPLUL,43.139652
[O]C(=O)c1sc(cc1)c1ccc(s1)C(=O)[O],WUHCEJ,35.75702
[O]C(=O)c1sc(cc1)C(=O)[O],PUZKOM,51.65379
O=C([O])c1sc(cc1)C(=O)[O],SISQES,50.18111
[O]C(=O)c1sc(C(=O)[O])cc1,CIGDUT,52.833565
O=C([O])c1sc(C(=O)[O])cc1,CIGFAB,51.653797
O=C([O])C[C@@]12C[C@]3(C[C@@H](C1)C[C@@H](C2)C3)CC(=O)[O],EPUXET,-1.5307413
[O]C(=O)C[C@]12C[C@@H]3C[C@](C1)(C[C@@H](C3)C2)CC(=O)[O],EPUXET,-1.058395
O=C([O])Cc1ccc(cc1)c1ccc(cc1)CC(=O)[O],PAPKOJ,13.447987
[O]C(=O)Cc1ccc(cc1)CC(=O)[O],CAKFEB,1.0729104
O=C([O])Cc1c(cccc1)CC(=O)[O],YASPEP,13.143803
O=C([O])Cc1ccc(cc1)CC(=O)[O],BAMKIM,1.0964888
O=C([O])Cc1cccc(c1)CC(=O)[O],GUFREF,5.7239146
[O]C(=O)Cc1ccccc1CC(=O)[O],ABUXUT,13.030422
[O]C(=O)Cc1cc(cc(c1)CC(=O)[O])CC(=O)[O],YEGTAG,21.45405
O=C([O])Cc1cc(cc(c1)CC(=O)[O])CC(=O)[O],GAMTOE,21.454039
O=C([O])Cc1ccccc1C(=O)[O],HOXGEH,10.847274
[O]C(=O)Cc1cccc(CC(=O)[O])c1,BACGAQ,5.703463
[O]C(=O)Cc1ccc(CC(=O)[O])cc1,AMOYOR,1.0964836
O=C([O])Cc1ccc(CC(=O)[O])cc1,BOPWIO,1.0964772
[O]C(=O)Cc1cc(CC(=O)[O])cc(c1)CC(=O)[O],TEBCEK,21.593723
[O]C(=O)Cc1ccc(n2cnnc2)cc1,ZOZPUB,30.331718
O=C([O])Cc1ccc(n2cnnc2)cc1,ZOZPUB,30.331661
[O]C(=O)Cc1c(CC(=O)[O])cccc1,XANDAU,13.14377
[O]C(=O)CC1=C[CH]N(C=C1)CCCN1[CH]C=C(C=C1)CC(=O)[O],SEFNIB,10.146141
O=C([O])Cc1nnc([nH]1)c1ccncc1,LACQIS,19.806498
O=C([O])/C=C/c1c2c(cccc2)c(/C=C/C(=O)[O])c2c1cccc2,OPIFIE,34.43638
O=C([O])/C=C/c1c2c(c(/C=C/C(=O)[O])c3c1cccc3)cccc2,OPIFIE,32.277817
[O]C(=O)/C=C/c1c(c(c(c(c1C)/C=C/C(=O)[O])C)/C=C/C(=O)[O])C,VASGUU,31.034248
O=C([O])/C=C/c1ccc(cc1)C(=O)[O],DEKHUX,43.991432
[O]C(=O)/C=C/c1ccccc1O,LEVPAF,13.373047
O=C([O])/C=C/c1ccc(/C=C/c2ccncc2)cc1,ICAWUF,34.017357
[O]C(=O)/C=C/c1ccc(/C=C/C(=O)[O])cc1,YORNIE,38.922947
O=C([O])CCc1ccc(CCC(=O)[O])cc1,IVARUT,38.48843
O=C([O])/C=C/c1cc(/C=C/C(=O)[O])c(/C=C/C(=O)[O])cc1/C=C/C(=O)[O],WORREC,42.924072
[O]C(=O)/C=C\c1cccnc1,LOVNIV,40.030716
O=C([O])CCc1cccnc1,KEBFII,55.071583
O=C([O])/C=C/c1cc(c([O])c(c1)/C=N/[C@@H]([C@H](/N=C/c1c([O])c(C(C)(C)C)cc(c1)/C=C/C(=O)[O])c1ccccc1)c1ccccc1)C(C)(C)C,VICLAW,101.95852
[O]C(=O)/C=C/c1cc(c([O])c(/C=N/[C@@H]([C@H](/N=C/C2=C[C](C=C(C2=O)C(C)(C)C)/C=C/C(=O)[O])c2ccccc2)c2ccccc2)c1)C(C)(C)C,VICLAW,81.83517
[O]C(=O)/C=C/c1ccncc1,KARLIA,46.87721
[O]C(=O)/C=C/c1cc([O])c(c2c(cc(c3c2ccc(/C=C/C(=O)[O])c3)/C=C/C(=O)[O])[O])c2c1cc(/C=C/C(=O)[O])cc2,XAHPIH,78.586044
O=C([O])/C=C/c1cc(OC)c([O])cc1,VOYBOC,9.016458
[O]C(=O)/C=C/c1cc(OCC(=O)[O])ccc1,KIYBIF,15.563807
[O]C(=O)/C=C/c1cnc[nH]1,NEHZIK,40.78426
[O]C(=O)/C=C/c1[nH]cnc1,LUMDIG,38.544872
O=C([O])/C=C/c1[nH]cnc1,LUMDEC,38.80489
[O]C(=O)C(C)(C)C,GOGSIF,50.072567
[O]C(=O)CCCCCCCCC(=O)[O],KINPUU,-2.4029043
O=C([O])CCCCCCCCC(=O)[O],KINQAB,-2.3858254
[O]C(=O)CCCCCCC(=O)[O],CETFUD,0.921074
O=C([O])CCCCCCC(=O)[O],IYEQUA,-1.8796102
[O]C(=O)CCCCCC(=O)[O],JEMQEY,44.843227
[O]C(=O)CCCCCC(=O)O,NAJGAH,39.916927
[O]C(=O)/C=C/C=C/C(=O)[O],EBOBUV,107.46754
[O]C(=O)C(=C)C(=C)C(=O)[O],KOBRAV01,52.130444
[O]C(=O)C/C=C/CC(=O)[O],MARLID,7.234115
[O]C(=O)CCCCC(=O)[O],DINNIZ,79.43512
O=C([O])/C=C/C=C/C(=O)[O],acs.inorgchem.6b01569,109.86781
O=C([O])CCCCC(=O)[O],EJIDUW01,82.110306
[O]C(=O)CCCC(=O)[O],ACAJIZ,47.202778
O=C([O])CCCC(=O)[O],ACAJOF,50.668324
[O]C(=O)/C=C(\CC(=O)[O])/C(=O)[O],OBUFIB,4.1189604
[O]C(=O)C/C(=C\C(=O)[O])/C(=O)[O],OBUFEX,5.0833282
O=C([O])CC(CC(=O)[O])C(=O)[O],CUYQIX,3.4188406
O=C([O])/C(=C/CC(=O)[O])/N(Nc1ccncc1)c1ccncc1,EZUCOS,28.239803
[O]C(=O)CC[C@@H](N)C(=O)[O],HURNOX,21.616451
[O]C(=O)/C=C/C(=O)[O],DOQRUW,96.308586
[O]C(=O)/C=C\C(=O)[O],BOHGOU,93.33158
[O]C(=O)C#CC(=O)[O],FIFPOA,104.38722
[O]C(=O)CCC(=O)[O],DULCAQ,69.34712
[O]C(=O)CCC(=O)O,HUFYIS,64.18184
O=C([O])/C=C/C(=O)[O],EBOBIJ,92.55972
O=C([O])C#CC(=O)[O],KAPGUE,105.04554
O=C([O])CC[C]([O])[O],MUVYEJ,50.305077
O=C([O])CCC(=O)[O],DEQFOU,69.22557
O=C(O)CCC(=O)[O],HUFYIS,64.05658
[O]C(=O)/C(=C/C(=O)[O])/CC(=O)[O],TIGVUC,5.083282
[O]C(=O)C(CC(=O)[O])CC(=O)[O],QIYQAR,3.9135697
O=C([O])C[CH][C](N(Nc1ccncc1)c1ccncc1)C(=O)[O],EZUCIM,30.407526
[O]C(=O)C[C@@H](C(=O)[O])[C@H](CC(=O)[O])C(=O)[O],PURQEZ,7.189462
[O]C(=O)C[C@H](N)C(=O)[O],HOBGAH,-1.6382519
O=C([O])CCn1c2nc(N)ncc2nc1,HOZBUV,22.04548
[O]C(=O)CCn1c(ncc1)c1nccn1CCC(=O)[O],TAFBIN,22.193691
O=C([O])CCn1c(ncc1)c1nccn1CCC(=O)[O],TONLOY,21.359718
[O]C(=O)CCn1c(=O)n(CCC(=O)[O])c(=O)n(c1=O)CCC(=O)[O],HELDEJ,37.588753
O=C([O])CCn1c(=O)n(CCC(=O)[O])c(=O)n(CCC(=O)[O])c1=O,PANYOU,27.809427
O=C([O])CCn1c(=O)n(c(=O)n(c1=O)CCC(=O)[O])CCC(=O)[O],QOQDAD,34.919697
[O]C(=O)CCn1c(=O)n(c(=O)n(CCC(=O)[O])c1=O)CCC(=O)[O],EXOZEX,35.070415
[O]C(=O)CCN(CCC(=O)[O])CCC(=O)[O],PACZUQ,19.407274
[O]C(=O)CC(O)(CC(=O)[O])C(=O)[O],WUDNAK,3.7926347
[O]C(=O)CC(=O)[O],AKUHOD01,42.953075
O=C([O])CC(=O)[O],AKUHOD,43.050755
[O]C(=O)C(F)(F)F,RITGIM,39.77605
[O]C(=O)[C@H]1CC[C@](C)(C1(C)C)C(=O)[O],j.inoche.2014.12.007,0.86886317
O=C([O])[C@H]1CCCC[C@H]1C(=O)[O],RAQVEM,-1.0323349
O=C([O])[C@@H]1C(C)([C@](C)(C(=O)[O])CC1)C,QITDEE,8.0952215
[O]C(=O)[C@@H]1CC[C@@H](CC1)C(=O)[O],IHUTIQ,50.786476
[O]C(=O)[C@@H]1CC[C@H](CC1)C(=O)[O],SIWGUB,81.01616
[O]C(=O)[C@H]1CC[C@@H](CC1)C(=O)[O],KINHAS,73.379234
O=C([O])[C@@H]1CC[C@H](CC1)C(=O)[O],MULXOH,77.79762
O=C([O])[C@H]1CC[C@H](CC1)C(=O)[O],IHUTIQ,50.786037
[O]C(=O)[C@@H]1CC[C@@H](C(=O)[O])CC1,HEDTER,69.08581
[O]C(=O)[C@@H]1CC[C@H](C(=O)[O])CC1,XOTXUB,80.75339
[O]C(=O)[C@H]1CC[C@H](C(=O)[O])CC1,AJAMEF,84.82603
O=C([O])[C@H]1CC[C@H](C(=O)[O])CC1,GEVKID,73.37948
[O]C(=O)[C@@H]1C[C@@H](C[C@@H](C1)C(=O)[O])C(=O)[O],COWMAD,15.959734
[O]C(=O)[C@H]1C[C@H](C[C@H](C1)C(=O)[O])C(=O)[O],COWMIL,15.917011
O=C([O])[C@@H]1C[C@@H](C[C@@H](C1)C(=O)[O])C(=O)[O],COWMEH,15.959726
O=C([O])[C@H]1C[C@H](C[C@H](C1)C(=O)[O])C(=O)[O],DAGDUL,16.067007
O=C([O])[C@@H]1C[C@@H](C[C@H](C(=O)[O])C1)C(=O)[O],GIYTEO,16.067007
[O]C(=O)[C@H]1C[C@H]([C@@H]([C@H]1C(=O)[O])C(=O)[O])C(=O)[O],YIJYUN,13.309793
[O]C(=O)[C@@H]1C[C@@H]([C@H](C(=O)[O])[C@@H]1C(=O)[O])C(=O)[O],TETWOG,8.658663
[O]C(=O)[C@H]1C[C@@H](C(=O)[O])[C@H](C[C@H]1C(=O)[O])C(=O)[O],YOPNUO,9.448439
O=C([O])[C@@H]1[C@@H]([C@H]([C@H]1C(=O)[O])C(=O)[O])C(=O)[O],EQEROJ,7.754884
O=C([O])[C@H]1[C@H]([C@H]([C@H](C1)C(=O)[O])C(=O)[O])C(=O)[O],TETWUM,8.85965
O=C([O])[C@@H]1[C@H]([C@H](C(=O)[O])[C@H]1C(=O)[O])C(=O)[O],VUNNEZ,17.389154
O=C([O])[C@@H]1[C@H](C(=O)[O])C[C@H](C(=O)[O])[C@@H]1C(=O)[O],AMUFIZ,8.834061
O=C([O])[C@H]1[C@H](C(=O)[O])[C@H]([C@@H]([C@H]([C@@H]1C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O],ROGSAI,32.9689
[O]C(=O)[C@H]1[C@H](C(=O)[O])[C@H]([C@H](C(=O)[O])[C@@H](C(=O)[O])[C@@H]1C(=O)[O])C(=O)[O],RUVKOJ,33.00432
[O]C(=O)[C@@H]1[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@@H]1C(=O)[O],RAZGOQ,7.7417035
O=C([O])[C@H]1[C@@H](C(=O)[O])[C@H](C(=O)[O])[C@@H]1C(=O)[O],GOJDOZ,7.762675
[O]C(=O)[C@H]1[C@@H](C(=O)[O])[C@@H](C(=O)[O])[C@@H](C(=O)[O])C1,AMUFAR,9.014851
[O]C(=O)[C@H]1N(C(=O)c2cc(cc(C(=O)[O])c2)C(=O)[O])CCC1,HUWHOY,26.643745
[O]C(=O)[C@@H](CCC(=O)[O])C,WOCVUG01,17.557854
[O]C(=O)[C@@H](C(C)(C)[S])[N],WIDWOX,5.8278294
[O]C(=O)[C@H](CC(=O)[O])c1ccccc1,QADBII,13.716153
[O]C(=O)[C@@H](CC(=O)[O])[C@H](C(=O)[O])CC(=O)[O],SOCWOX,7.3498206
[O]C(=O)[C@H](CC(=O)[O])[C@@H](C(=O)[O])CC(=O)[O],CEFDAU,15.778675
[O]C(=O)[C@@H](C)[NH],AVEMAQ,45.935955
[O]C(=O)[C@H](C)[NH],AVELOD,49.113926
[O]C(=O)[C@H](CN)N,JAHNEM01,22.82246
O=C([O])[C@@H](CN)N,UJOJAG,23.354752
[O]C(=O)[C@@H](N1C(=O)c2c3c(C1=O)ccc1c3c(cc2)C(=O)N(C1=O)[C@@H](C)C(=O)[O])C,WARFAZ,26.815468
O=C([O])[C@H](N)C,c6ra27069g,40.861103
[O]C(=O)[C@H](N)Cc1ccccc1,IDAGEA,-0.80961007
[O]C(=O)[C@@H]([N]Cc1ccncc1)C,BEPNOB,33.419117
[O]C(=O)[C@@H](NCc1ccncc1)C,BEPMAM,26.583775
[O]C(=O)[C@H](NCc1ccncc1)C,MAWTUC,26.583733
O=C([O])[C@@H]([N]Cc1ccncc1)C,BEPNIV,32.849167
O=C([O])[C@@H](NCc1ccncc1)C,BEPLUF,26.583532
[O]C(=O)[C@@H](NCc1ccncc1)C(C)C,BEPPIX,3.369395
O=C([O])[C@@H]([N]Cc1ccncc1)C(C)C,BEPPOD,4.940871
O=C([O])[C@H](NCc1ccncc1)C(C)C,IBICIH,3.9039433
[O]C(=O)[C@@H](NCc1ccncc1)CC(C)C,ac403674p,11.959915
[O]C(=O)[C@H](NCc1ccncc1)CC(=O)[O],EMOSOP,7.1935844
[O]C(=O)[C@@H](NCc1ccncc1)[C@H](CC)C,GASROK,6.804396
[O]C(=O)[C@@H](NCc1ccncc1)[C@H](O)C,KIGCEK,3.176523
[O]C(=O)[C@H](NCc1ccncc1)CO,GOQXAN,0.51109177
O=C([O])[C@H](NCc1ccncc1)CO,HEBKEG,0.5604823
[O]C(=O)[C@@H](N)CCC(=O)[O],CDLGLU10,2.4324808
[O]C(=O)[C@H](N)CCC(=O)[O],CUGLTM01,21.616241
O=C([O])[C@@H](N)CCC(=O)[O],CDLGLU01,5.351244
O=C([O])[C@H](N)CCC(=O)[O],CDLGLU12,21.215994
[O]C(=O)[C@@H](N)CC(=O)[O],WIWHUG,1.7220947
[O]C(=O)[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](C)C(=O)[O])C(=O)N[C@@H](C)C(=O)[O])C,ALUREF,58.220654
O=C([O])[C@H](NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)C(=O)[O])C(=O)N[C@H](C)C(=O)[O])C,ALURAB,55.22124
[O]C(=O)[C@@H](NC(=O)CCN)CC1=CN=C[N]1,FIPXEJ,17.272495
O=C([O])[C@@H](NC(=O)CCN)CC1=CN=C[N]1,FIPWOS,11.676321
O=C([O])[C@@H](NC(=O)C(N)(C)C)C,YAZWOM,1.1930267
[O]C(=O)[C@@H]([N]C(=O)C(=O)[N][C@@H](C)C(=O)[O])C,PEFTAX,41.568756
O=C([O])[C@H]([N]C(=O)C(=O)[N][C@H](C)C(=O)[O])C,PIZQUM,3.5803003
[O]C(=O)[C@@H](N)C[S],UJEDIX,57.38321
[O]C(=O)[C@H]([O])c1ccccc1,WEJSAH,21.583748
[O]C(=O)[C@@H](Oc1ccc(cc1)C(=O)[O])C,TATPEM,49.057423
O=C([O])[C@H](Oc1cc(C(=O)[O])cc(c1)C(=O)[O])C,OQUCOU,18.201895
[O]C(=O)[C@@H](Oc1cc(C(=O)[O])cc(C(=O)[O])c1)C,VATVOE,18.503777
[O]C(=O)[C@H](Oc1cc(C(=O)[O])cc(C(=O)[O])c1)C,VATVIY,18.503777
[O]C(=O)[C@@H]([O])CC(=O)[O],JEJKIT,7.792375
[O]C(=O)[C@H]([O])CC(=O)[O],JEMNAR,1.3452842
O=C([O])[C@@H](O)CC(=O)[O],UZAFAD,0.4397505
O=C([O])[C@H]([O])CC(=O)[O],JEJKEP,1.9902487
O=C([O])[C@H](O)CC(=O)[O],CODFEH,0.86981064
O=C([O])[C@H](P(=O)([O])[O])O,NIBXUT,1.7796842
[O]C(=O)CN1CCCN(CCN(CC(=O)[O])CCCN(CC1)CC(=O)[O])CC(=O)[O],XEWFAI,35.63709
O=C([O])CN1CCCN(CCN(CC(=O)[O])CCCN(CC1)CC(=O)[O])CC(=O)[O],XEWFAI,44.746746
[O]C(=O)CN1CCN(CC(=O)[O])CC1,MUSCAG,30.166832
[O]C(=O)CN1C=CN(CC(=O)[O])[CH]1,magnetochemistry3010001,91.21579
O=C([O])CN1C=CN(CC(=O)[O])[CH]1,PUNSIB,92.42202
[O]C(=O)CN1[CH]C=C(c2ccncc2)C=C1,MORFEG,44.709015
[O]C(=O)CN1[CH]C=C(C=C1)C(=O)[O],c5ce00677e,72.71296
O=C([O])CN1[CH]C=C(C=C1)C(=O)[O],c5ce00677e,94.132385
O=C([O])CN1[CH]N(CC(=O)[O])C=C1,magnetochemistry3010001,48.765793
O=C([O])Cn1c(ncc1)c1nccn1CC(=O)[O],NUCREJ,20.165283
O=C([O])Cn1cnnn1,DITYOW,75.058014
[O]C(=O)CN1C(=O)CN(C(=O)C1)CC(=O)[O],WOBBOG,8.925583
O=C([O])Cn1ncnc1,POLDUQ,73.051254
[O]C(=O)C(n1ncnc1)n1ncnc1,QEYWUN,12.008682
[O]C(=O)Cn1nnc(c1)c1cc(c2nnn(c2)CC(=O)[O])cc(c1)c1nnn(c1)CC(=O)[O],NISBEX,79.51647
O=C([O])CN(c1cc(cc(c1)C(=O)[O])C(=O)[O])CC(=O)[O],OVIZUP,27.93125
O=C([O])CN(c1cc(cc(c1)C(=O)O)C(=O)[O])CC(=O)[O],OVIZID,28.08939
[O]C(=O)CN(c1c(C(=O)[O])ccc(c1)C(=O)[O])CC(=O)[O],NEVJOP,27.23174
[O]C(=O)CN(c1c(C(=O)[O])ccc(c1)C(=O)O)CC(=O)[O],WEFDAO,27.429565
[O]C(=O)CN(Cc1cc(cc(c1)C(=O)[O])C(=O)[O])CC(=O)[O],FIFMIS01,29.267445
O=C([O])C/N=C/c1ccccc1[O],EDAVOV,14.174418
[O]C(=O)CN(CCN(CC(=O)[O])CC(=O)[O])CC(=O)[O],HUMQUC,21.035175
[O]C(=O)CNCC(=O)[O],KOFPEB05,53.853233
O=C([O])CNCC(=O)[O],IBATAI,66.57979
[O]C(=O)CN(CC(=O)[O])c1ccc(cc1)C(=O)[O],GAGXAP,16.076056
O=C([O])CN(CC(=O)[O])Cc1ccncc1,VAQLAC,13.273314
[O]C(=O)CN(CC(=O)[O])CCN(CC(=O)[O])CCN(CCN(CC(=O)[O])CC(=O)[O])CC(=O)[O],CIPREZ,53.42602
[O]C(=O)CN(CC(=O)[O])CC(=O)[O],QUSFEP,8.342436
O=C([O])CN(CC(=O)[O])CC(=O)[O],SOKWUM,8.391125
[O]C(=O)CNC(=O)c1cccc(c1)C(=O)NCC(=O)[O],ENAQER,14.776823
O=C([O])CO,XAKVIP,70.74948
O=C([O])COc1c2cccc(OCC(=O)[O])c2ccc1,ZASTUK,13.797622
